Time,CPU %,Memory (MB)
1676331603.8517697,0.0,24.016
1676331604.8611257,2.2291440792186967,24.136
1676331605.8842134,17.105082307945604,24.276
1676331606.9173071,17.423395534245735,25.468
1676331607.9529204,17.62240792766129,25.576
1676331608.9703825,21.131009983491676,25.58
1676331609.9952543,19.514635380996335,26.792
1676331611.0340774,22.621752801149388,26.8
1676331612.0908468,26.259277341546778,27.18
1676331613.1102674,23.052309764813728,27.18
1676331614.134188,26.1250742205273,27.18
1676331615.1628342,22.84556079504826,27.188
1676331616.1983445,24.86696651927306,27.188
1676331617.280585,23.562228616823138,27.212
1676331618.3002357,27.705566291964033,27.216
1676331619.330615,25.718684487949727,27.224
1676331620.421039,23.156128800914814,27.224
1676331621.5023968,25.199801655501886,27.232
1676331622.5334878,24.731086415294058,28.836
1676331623.5718105,25.040385153664435,28.836
1676331624.6155646,24.670561754223932,28.844
1676331625.7090197,24.463739372385007,28.844
1676331626.7702205,25.207292115769974,28.852
1676331627.8157232,24.629301215281764,28.852
1676331628.858823,23.727353889462048,28.86
1676331629.9305582,24.25972513243619,28.86
1676331630.9702215,26.69133324649648,28.86
1676331632.1117923,25.622589359651343,28.868
1676331633.1690142,30.977413847926705,28.868
1676331634.3227835,24.051602941690103,28.876
1676331635.3755972,30.39473927951331,28.876
1676331636.4573784,27.732041762988214,28.884
1676331637.5412085,28.83293191048759,28.884
1676331638.6062315,30.04630100984326,28.892
1676331639.6645498,26.457066815291714,28.892
1676331640.7725794,25.49570868782272,28.9
1676331641.9167902,22.723085334791346,28.9
1676331642.9291537,29.633626617932336,28.9
1676331644.0368016,24.37597733184222,28.908
1676331645.0690084,28.579545058205667,28.908
1676331646.124716,24.391221327929948,28.928
1676331647.1677275,26.845343471002852,28.928
1676331648.2273345,25.717081196333027,28.936
1676331649.3652384,22.84902911655104,28.936
1676331650.46557,27.94612236938337,28.944
1676331651.5661447,25.89556090634069,28.944
1676331652.6691375,28.785320063368225,28.948
1676331653.7399907,24.279704436217497,28.956
1676331654.8355362,24.87345276472456,28.956
1676331655.8653765,25.489390695093277,28.964
1676331657.0153089,22.175216859631274,28.964
1676331658.089192,26.539202591719018,28.988
1676331659.220219,24.756261711163674,28.988
1676331660.3948913,27.88011446471877,28.996
1676331661.5900974,23.63608958843091,28.996
1676331662.793219,27.220854740284683,29.004
1676331663.9217086,27.691883847556042,29.004
1676331665.101893,27.114407687030383,29.012
