Time,CPU %,Memory (MB)
1677516130.9133947,3.7688442211055273,1793
1677516131.9229324,30.40201005025126,1794
1677516132.9358752,42.82115869017632,1806
1677516133.951522,40.25,1808
1677516134.9625742,48.62155388471178,1797
1677516135.9732852,38.21339950372209,1796
1677516136.9913154,47.63092269326683,1792
1677516137.999267,37.15710723192019,1800
1677516139.0138712,54.773869346733676,1803
1677516140.0246701,43.78109452736319,1808
1677516141.0378609,44.75,1808
1677516142.0459101,47.11779448621554,1808
1677516143.0565522,44.63840399002493,1791
1677516144.069916,44.94949494949495,1802
1677516145.0813217,53.086419753086425,1804
1677516146.0903895,39.30348258706468,1801
1677516147.1021812,45.6359102244389,1797
1677516148.1122096,39.69849246231156,1796
1677516149.1235266,46.984924623115575,1794
1677516150.133613,40.14962593516209,1799
1677516151.143332,42.606516290726816,1806
1677516152.1578383,43.14214463840399,1811
1677516153.1738446,36.907730673316706,1786
1677516154.1872284,49.874686716791985,1805
1677516155.1989217,41.04477611940298,1799
1677516156.209154,47.880299251870326,1793
1677516157.2210767,41.25,1800
1677516158.2318618,51.88916876574308,1800
1677516159.2400517,39.59899749373433,1800
1677516160.253046,48.24120603015075,1801
1677516161.261475,49.0,1806
1677516162.2734075,38.287153652392945,1787
1677516163.2847857,45.36340852130326,1798
1677516164.2950225,43.84236453201971,1807
1677516165.3043802,41.56171284634761,1802
1677516166.3185499,44.33249370277078,1797
1677516167.3298428,41.10275689223057,1802
1677516168.339256,48.75000000000001,1797
1677516169.3512154,46.616541353383454,1772
1677516170.3763156,44.72361809045226,1779
1677516171.3899844,41.68734491315137,1779
1677516172.3976407,39.10891089108911,1779
1677516173.4059317,47.103274559193956,1779
1677516174.4182296,40.100250626566414,1776
1677516175.4297023,46.85138539042821,1784
1677516176.4429042,38.65336658354115,1780
1677516177.452899,49.00497512437811,1782
1677516178.4622383,37.092731829573935,1779
1677516179.4758072,46.40198511166253,1774
1677516180.4873252,42.96482412060302,1774
1677516181.498215,43.46733668341709,1764
1677516182.5091798,45.024875621890544,1768
1677516183.518195,44.168734491315135,1776
1677516184.5296276,36.93467336683417,1780
1677516185.5435207,47.23618090452262,1777
1677516186.55987,39.31203931203932,1785
1677516187.5712028,47.76119402985075,1798
1677516188.5822296,41.05793450881612,1792
1677516189.5989316,44.776119402985074,1796
1677516190.6115937,61.152882205513784,1792
1677516191.6214042,36.907730673316706,1776
1677516192.6302469,43.75,1782
1677516193.6411307,38.13131313131313,1773
1677516194.6475892,49.0,1778
1677516195.6578116,39.59899749373433,1776
1677516196.670504,38.80597014925373,1776
1677516197.6822114,46.11528822055138,1767
1677516198.6946547,37.905236907730675,1776
1677516199.7025418,48.12967581047381,1788
1677516200.7165873,43.07304785894207,1784
1677516201.7295547,39.3483709273183,1785
1677516202.7492633,45.11278195488722,1774
1677516203.7580109,38.916256157635466,1778
1677516204.7716317,46.517412935323385,1782
1677516205.7874928,44.99999999999999,1786
1677516206.7996356,45.77114427860697,1791
1677516207.8114035,44.27860696517413,1776
1677516208.8220363,37.06467661691543,1780
1677516209.8330777,52.63157894736843,1781
1677516210.8433313,48.1203007518797,1779
1677516211.8549812,40.45226130653267,1779
1677516212.8644605,38.51851851851852,1792
1677516213.872157,42.35588972431078,1785
1677516214.8810315,38.65336658354115,1786
1677516215.897662,37.905236907730675,1784
1677516216.9064064,46.517412935323385,1786
1677516217.916812,49.12718204488778,1797
1677516218.9279203,43.82871536523929,1797
1677516219.9367676,41.9753086419753,1791
1677516220.9554489,38.95781637717122,1790
1677516221.9692378,41.6256157635468,1786
1677516222.9788818,50.617283950617285,1788
1677516223.9903808,43.78109452736319,1784
1677516224.9987466,47.642679900744426,1790
1677516226.0102313,47.63092269326683,1777
1677516227.0201375,35.411471321695764,1778
1677516228.032264,44.11027568922306,1778
1677516229.0425107,40.35087719298246,1790
1677516230.0549817,37.65586034912718,1788
1677516231.0659134,46.15384615384615,1785
1677516232.0764453,37.15710723192019,1784
1677516233.08667,44.08060453400504,1783
1677516234.099472,39.900249376558605,1781
1677516235.1097145,40.55415617128464,1784
1677516236.1235735,44.527363184079604,1786
1677516237.1315818,41.14713216957606,1777
1677516238.1439962,40.6015037593985,1777
1677516239.1582222,38.059701492537314,1766
1677516240.1718485,44.471744471744465,1776
1677516241.183761,42.17171717171717,1777
1677516242.1922345,38.847117794486216,1787
1677516243.211093,43.401015228426395,1790
1677516244.2236288,38.11881188118812,1779
1677516245.233039,41.584158415841586,1790
1677516246.243003,45.024875621890544,1776
1677516247.2570446,38.24999999999999,1778
1677516248.267944,45.386533665835415,1786
1677516249.279527,34.76070528967254,1783
1677516250.2869315,45.16129032258065,1783
1677516251.2954426,38.42239185750637,1778
1677516252.306496,40.049751243781095,1781
1677516253.3154936,46.13466334164589,1772
1677516254.3305933,42.039800995024876,1784
1677516255.3391154,45.88528678304239,1784
1677516256.347945,37.25000000000001,1788
1677516257.3603504,36.4321608040201,1788
1677516258.3724225,46.766169154228855,1770
1677516259.383575,35.380835380835386,1780
1677516260.3916206,43.46733668341709,1777
1677516261.4049191,40.050377833753146,1777
1677516262.4134204,40.84158415841584,1775
1677516263.4237273,43.14214463840399,1777
1677516264.4344704,38.0,1769
1677516265.4444976,47.02970297029702,1774
1677516266.456207,32.25,1781
1677516267.4755685,43.39152119700748,1787
1677516268.4855447,44.27860696517413,1782
1677516269.4931195,36.111111111111114,1778
1677516270.5046554,50.502512562814076,1786
1677516271.515764,35.42713567839196,1779
1677516272.5289319,45.49999999999999,1788
1677516273.5379925,41.48148148148149,1785
1677516274.548988,38.38383838383839,1791
1677516275.5609753,48.641975308641975,1782
1677516276.570129,42.46913580246914,1786
1677516277.585334,41.25,1790
1677516278.5984633,39.25925925925926,1794
1677516279.609675,40.099009900990104,1788
1677516280.6227477,45.75,1783
1677516281.6350954,35.175879396984925,1790
1677516282.6462758,45.77114427860697,1780
1677516283.6613958,35.235732009925556,1780
1677516284.6711097,40.099009900990104,1778
1677516285.6821787,49.49238578680203,1779
1677516286.6941166,38.74999999999999,1782
1677516287.7046754,45.49999999999999,1782
1677516288.7165265,39.75,1782
1677516289.7265787,41.25,1775
1677516290.7383263,41.7910447761194,1780
1677516291.7479954,40.099009900990104,1766
1677516292.7595484,45.08816120906801,1773
1677516293.77283,39.30348258706468,1770
1677516294.7840252,42.50000000000001,1783
1677516295.7945824,38.95781637717122,1776
1677516296.8038335,33.08641975308642,1779
1677516297.814552,47.146401985111666,1788
1677516298.8277879,36.65835411471322,1779
1677516299.8380601,47.25,1783
1677516300.847767,41.04477611940298,1781
1677516301.8548253,40.25,1787
1677516302.8690867,45.77114427860697,1789
1677516303.879354,50.617283950617285,1794
1677516304.8940952,43.85964912280702,1779
1677516305.9078581,39.16256157635468,1784
1677516306.9191508,38.34586466165414,1780
1677516307.9327588,46.63341645885287,1781
1677516308.9446433,39.2059553349876,1788
1677516309.967844,49.00990099009901,1779
1677516310.978029,38.70967741935484,1767
1677516311.9896698,36.22828784119106,1770
1677516312.9999468,45.95959595959596,1783
1677516314.0091097,40.55415617128464,1776
1677516315.0203516,47.75,1783
1677516316.0311372,41.68734491315137,1794
1677516317.043276,33.75,1797
1677516318.054403,46.766169154228855,1791
1677516319.0646987,39.900249376558605,1773
1677516320.0777402,44.27860696517413,1786
1677516321.0905137,39.75,1784
1677516322.1033413,41.68734491315137,1785
1677516323.1179993,44.11027568922306,1781
1677516324.131216,34.24317617866005,1777
1677516325.1446316,50.877192982456144,1772
1677516326.1551368,35.91022443890274,1786
1677516327.1736667,41.93548387096774,1785
1677516328.1902637,42.99754299754299,1784
1677516329.2025995,36.386138613861384,1788
1677516330.2185104,51.34474327628362,1789
1677516331.230104,37.437185929648244,1786
1677516332.2419794,36.8421052631579,1784
1677516333.2536979,40.6015037593985,1789
1677516334.2649047,36.79012345679013,1788
1677516335.2787807,44.75,1791
1677516336.2915268,39.8034398034398,1784
1677516337.2987468,41.43920595533499,1785
