Time,CPU %,Memory (MB)
1677523216.6081908,22.921914357682617,1853
1677523217.6267776,40.0,1866
1677523218.6409643,49.50248756218906,1875
1677523219.6512222,42.288557213930346,1877
1677523220.662114,47.0,1879
1677523221.6738403,43.291139240506325,1873
1677523222.6928596,51.0,1866
1677523223.716012,70.04950495049505,1887
1677523224.7303033,67.98029556650246,1888
1677523225.7447495,70.7808564231738,1874
1677523226.7693694,66.91542288557214,1872
1677523227.775462,69.62962962962963,1870
1677523228.7941344,79.69543147208122,1893
1677523229.8156521,82.55528255528255,1880
1677523230.831195,81.70426065162908,1878
1677523231.8704119,82.38213399503722,1887
1677523232.8887293,79.06403940886699,1894
1677523233.904717,87.21804511278195,1885
1677523234.958728,86.10421836228288,1895
1677523235.9683206,92.08633093525181,1901
1677523237.0068326,89.77556109725685,1899
1677523238.0338755,91.44254278728606,1892
1677523239.073871,94.13202933985329,1895
1677523240.0995438,88.0195599022005,1896
1677523241.1591904,95.58823529411765,1894
1677523242.1944695,95.21531100478468,1898
1677523243.2418845,94.16058394160584,1909
1677523244.2772603,96.4200477326969,1897
1677523245.315076,96.32352941176471,1904
1677523246.343724,93.41463414634146,1894
1677523247.3837004,97.31051344743277,1915
1677523248.4062202,96.1352657004831,1915
1677523249.454342,97.05159705159704,1912
1677523250.4884207,98.79807692307693,1913
1677523251.5132287,95.37712895377129,1906
1677523252.6066322,97.79411764705883,1907
1677523253.6413937,97.6958525345622,1915
1677523254.672881,98.55421686746988,1921
1677523255.6989524,99.26650366748166,1927
1677523256.747523,97.80487804878048,1927
1677523257.7869234,97.58454106280193,1925
1677523258.821834,99.52038369304557,1918
1677523259.8542397,98.78345498783455,1931
1677523260.885195,99.27360774818402,1921
1677523261.9118476,99.75786924939467,1930
1677523262.947833,98.77750611246944,1938
1677523263.984203,99.27710843373494,1947
1677523265.0202384,99.03381642512076,1937
1677523266.0808797,99.02200488997555,1939
1677523267.1110551,98.58156028368793,1941
1677523268.1622593,99.7566909975669,1931
1677523269.1900299,99.28909952606635,1934
1677523270.2254403,99.26470588235294,1940
1677523271.2886055,99.52038369304557,1956
1677523272.320229,99.76359338061465,1950
1677523273.3833683,99.51219512195122,1935
1677523274.4581475,99.76525821596243,1950
1677523275.485906,99.53379953379954,1941
1677523276.5418534,99.27360774818402,1954
1677523277.5915306,99.52830188679245,1954
1677523278.625844,99.27710843373494,1946
1677523279.7168717,99.51690821256038,1952
1677523280.7704942,99.5433789954338,1944
1677523281.825856,99.04988123515439,1944
1677523282.9054646,99.04988123515439,1942
1677523283.9344373,99.53596287703016,1937
1677523284.9744146,99.02912621359224,1958
1677523286.0142784,99.27884615384616,1955
1677523287.069217,99.76019184652279,1952
1677523288.13417,99.76303317535546,1950
1677523289.190093,99.52830188679245,1961
1677523290.2673366,99.52718676122932,1956
1677523291.2925706,99.3006993006993,1951
1677523292.361621,99.26829268292683,1960
1677523293.4124753,100.0,1952
1677523294.4662688,99.52380952380952,1939
1677523295.520947,99.5249406175772,1949
1677523296.5683072,98.82903981264637,1959
1677523297.6658916,99.75786924939467,1951
1677523298.714332,99.31662870159454,1947
1677523299.7754235,99.52380952380952,1948
