Time,CPU %,Memory (MB)
1676397071.537981,21.518987341772156,2108
1676397072.5582006,45.75,2104
1676397073.591684,78.51662404092072,2113
1676397074.6058047,74.80916030534351,2109
1676397075.6218069,80.0,2118
1676397076.629588,80.62015503875969,2120
1676397077.636199,72.44897959183673,2130
1676397078.657238,81.13695090439276,2119
1676397079.6657948,81.34328358208955,2127
1676397080.6800916,81.67938931297711,2128
1676397081.7014759,85.64231738035264,2127
1676397082.715344,84.71177944862156,2126
1676397083.7588735,84.30379746835443,2129
1676397084.7836626,89.97555012224939,2132
1676397085.8122525,91.5,2145
1676397086.8561833,92.28855721393035,2141
1676397087.8641667,88.66995073891626,2135
1676397088.887362,91.2718204488778,2147
1676397089.8981311,91.35802469135803,2139
1676397090.9381409,92.40196078431373,2122
1676397091.9650714,91.56327543424318,2135
1676397093.0009212,92.40196078431373,2135
1676397094.0255308,91.91176470588235,2147
1676397095.0730321,92.53731343283582,2140
1676397096.1008017,94.91525423728814,2140
1676397097.1330183,95.58823529411765,2153
1676397098.155539,90.68627450980392,2158
1676397099.2091596,95.1219512195122,2155
1676397100.2573204,94.6987951807229,2160
1676397101.298121,93.13725490196079,2157
1676397102.3797452,93.23671497584542,2150
1676397103.398821,95.8041958041958,2163
1676397104.453768,93.48370927318295,2166
1676397105.4962025,94.93975903614458,2175
1676397106.5223055,95.62043795620438,2161
1676397107.5464892,94.36274509803921,2152
1676397108.569307,95.8128078817734,2155
1676397109.6010573,94.6078431372549,2166
1676397110.63112,92.5,2174
1676397111.682356,96.31449631449631,2179
1676397112.7462602,96.42857142857143,2170
1676397113.7775166,93.36492890995261,2174
1676397114.8088255,98.78934624697337,2171
1676397115.8358953,96.83698296836984,2172
1676397116.8685858,94.36274509803921,2170
1676397117.8916907,94.33497536945814,2175
1676397118.9133441,95.54455445544554,2186
1676397119.9318173,95.26184538653366,2175
1676397120.9892242,96.78217821782178,2177
1676397122.0416565,93.49397590361446,2185
1676397123.0631745,95.1923076923077,2187
1676397124.095868,96.06879606879608,2183
1676397125.143233,96.59367396593674,2168
1676397126.2147954,95.37712895377129,2187
1676397127.297985,97.1764705882353,2201
1676397128.3173316,96.02803738317756,2200
1676397129.4302468,96.85230024213075,2191
1676397130.4690516,97.45958429561202,2193
1676397131.526894,96.37681159420289,2198
1676397132.632238,95.91346153846155,2196
1676397133.6617844,95.65217391304348,2196
1676397134.744601,96.79012345679013,2195
1676397135.797981,95.61200923787528,2194
1676397136.8390331,95.95238095238095,2174
1676397137.9019358,94.36274509803921,2183
1676397138.9295561,97.6303317535545,2202
1676397139.9856489,98.2885085574572,2198
1676397140.9995754,96.40287769784173,2204
1676397142.0650177,97.75561097256858,2204
1676397143.0982213,96.42857142857143,2204
1676397144.1405723,97.59036144578313,2186
1676397145.214598,95.82309582309583,2189
1676397146.2989173,96.22641509433963,2189
1676397147.3373048,93.3806146572104,2208
1676397148.3533258,96.88249400479616,2199
1676397149.39241,96.72544080604534,2196
1676397150.441189,95.1338199513382,2205
1676397151.5293245,97.11538461538461,2192
1676397152.5690567,96.74418604651163,2198
1676397153.5915375,96.82151589242054,2196
1676397154.6635213,97.80487804878048,2197
1676397155.705338,96.6903073286052,2202
1676397156.7214353,95.90361445783132,2180
1676397157.765921,96.05911330049261,2203
1676397158.8243394,97.06601466992664,2201
1676397159.863545,95.47619047619048,2198
1676397160.9249513,96.3680387409201,2200
1676397161.961126,96.0,2201
1676397163.0116441,96.64268585131894,2204
1676397164.061155,97.07317073170731,2190
1676397165.1436503,96.17224880382776,2198
1676397166.1807973,97.91666666666666,2205
1676397167.221117,96.57701711491443,2203
1676397168.3243635,97.83653846153845,2206
1676397169.3810833,95.91836734693877,2196
1676397170.4219694,97.38095238095238,2201
1676397171.4745102,97.11538461538461,2205
1676397172.581568,96.91211401425178,2216
1676397173.6187778,97.05882352941177,2203
1676397174.6788416,94.39024390243902,2202
1676397175.7224522,95.96199524940617,2200
1676397176.8381183,97.85202863961814,2211
1676397177.9027286,97.26651480637814,2190
1676397178.9443583,94.88372093023256,2201
1676397180.069743,96.58536585365853,2202
1676397181.107012,97.30337078651685,2192
1676397182.1425338,96.63461538461539,2194
1676397183.184262,94.8780487804878,2204
1676397184.2321515,97.59036144578313,2202
1676397185.2569282,96.61835748792271,2199
1676397186.3009973,96.80589680589681,2202
1676397187.3310149,96.35922330097088,2206
1676397188.3692155,96.08801955990221,2202
1676397189.443986,97.3365617433414,2197
1676397190.4903069,96.93396226415094,2199
1676397191.50391,95.16908212560386,2210
1676397192.5957491,97.02233250620348,2209
1676397193.6260755,95.1276102088167,2197
1676397194.6636848,95.55555555555556,2203
