Time,CPU %,Memory (MB)
1677593160.0283475,22.807017543859654,2552
1677593161.0382369,53.98009950248757,2581
1677593162.0685253,86.46616541353383,2584
1677593163.1079261,91.13300492610837,2582
1677593164.142349,93.62745098039215,2593
1677593165.1680017,95.35452322738386,2592
1677593166.2128801,96.53465346534654,2608
1677593167.2688282,96.40287769784173,2601
1677593168.3020766,96.40287769784173,2613
1677593169.3789372,98.53658536585365,2629
1677593170.4260044,97.64150943396226,2627
1677593171.4948354,98.57482185273159,2642
1677593172.5953448,98.11764705882354,2656
1677593173.6770456,98.4090909090909,2663
1677593174.7159667,97.44186046511628,2658
1677593175.7805064,98.30097087378641,2664
1677593176.7940736,99.30232558139535,2669
1677593177.8480828,98.76543209876543,2672
1677593178.8601096,98.56459330143541,2694
1677593179.9590497,98.76543209876543,2701
1677593181.0925689,99.08883826879271,2700
1677593182.170221,99.77973568281938,2711
1677593183.267786,98.59484777517564,2717
1677593184.3270879,99.5433789954338,2721
1677593185.353887,99.29411764705883,2731
1677593186.4418683,98.28009828009829,2741
1677593187.4788992,99.31662870159454,2757
1677593188.5567894,99.51219512195122,2739
1677593189.7004707,98.83990719257541,2743
1677593190.7343867,98.6870897155361,2769
1677593191.8523507,99.27360774818402,2766
1677593192.9713383,99.55156950672645,2783
1677593194.163525,99.33035714285714,2791
1677593195.3230941,99.58071278825996,2796
1677593196.4790146,98.92241379310344,2802
1677593197.6380024,99.56331877729258,2811
1677593198.6859057,99.56803455723542,2821
1677593199.8417373,99.52267303102626,2831
1677593200.896077,99.56803455723542,2848
1677593202.062002,99.52718676122932,2832
1677593203.2381735,100.0,2847
1677593204.4260688,98.71794871794873,2857
1677593205.6060011,98.94514767932489,2886
1677593206.7387292,99.78902953586498,2869
1677593207.9079661,99.77728285077951,2881
1677593209.019554,99.7872340425532,2907
1677593210.1946778,99.09909909909909,2895
1677593211.2972293,98.73150105708245,2904
1677593212.4423904,99.31192660550458,2919
1677593213.542096,99.34354485776805,2923
1677593214.8023016,99.77426636568849,2922
1677593215.8330915,99.60238568588468,2936
1677593216.984888,99.75786924939467,2932
1677593218.0218115,99.56236323851203,2932
1677593219.11973,99.51807228915662,2933
1677593220.1967418,99.54441913439635,2939
1677593221.2779262,99.53488372093024,2934
1677593222.475536,99.30394431554525,2929
1677593223.5666187,99.37106918238993,2949
1677593224.81497,99.31350114416476,2952
1677593225.9165514,99.19839679358718,2949
1677593227.2185228,99.09502262443439,2963
1677593228.4217598,99.42196531791907,2965
1677593229.4294646,99.58246346555325,2955
1677593230.5338707,99.75369458128078,2952
1677593231.6627333,99.08883826879271,2968
1677593232.953943,99.55555555555556,2960
1677593234.1817465,99.42084942084942,2959
1677593235.2163124,100.0,2969
1677593236.342652,99.51338199513383,2957
1677593237.3605578,99.55654101995566,2951
1677593238.7554343,99.25925925925925,2965
1677593240.0534024,99.64349376114082,2955
1677593241.2465394,99.2248062015504,2943
1677593242.3170235,99.57983193277312,2967
1677593243.5823166,99.76689976689977,2952
1677593244.9195502,99.21414538310412,2937
1677593245.9731476,99.81308411214953,2945
1677593247.284732,99.28229665071771,2933
1677593248.4072514,99.61904761904762,2936
1677593249.5959294,99.55257270693512,2931
1677593250.7712715,99.79123173277662,2946
1677593252.022064,99.3576017130621,2962
1677593253.2115092,99.19839679358718,2939
1677593254.4653816,99.15966386554622,2972
1677593255.559072,98.79759519038076,2944
1677593256.719859,99.31192660550458,2957
1677593257.7826428,99.3576017130621,2966
1677593258.8988805,99.52606635071089,2962
1677593260.0637958,99.55257270693512,2955
1677593261.1400917,99.14163090128756,2956
1677593262.2530582,99.76744186046511,2964
1677593263.3389294,99.54954954954955,2953
1677593264.4164486,99.08883826879271,2949
1677593265.6612625,99.52941176470588,2955
1677593266.7074704,99.59839357429718,2970
1677593267.7801404,99.76019184652279,2949
1677593268.9790149,99.76689976689977,2952
1677593270.1730795,99.16839916839916,2970
1677593271.5085201,99.7907949790795,2948
1677593272.6259215,99.05838041431262,2958
1677593273.7222426,99.55456570155901,2957
1677593274.8075538,99.77116704805492,2962
1677593275.8853095,99.76958525345621,2960
1677593277.0820308,99.76798143851508,2958
1677593278.186809,99.58333333333333,2948
1677593279.3978398,99.3212669683258,2965
1677593280.4698231,99.17184265010351,2969
1677593281.8150818,99.53488372093024,2963
1677593282.851171,99.6268656716418,2973
1677593283.933219,99.27360774818402,2979
1677593284.9859576,99.76958525345621,2981
1677593286.0993607,99.76470588235294,2959
