Time,CPU %,Memory (MB)
1676333729.8125942,24.0506329113924,2247
1676333730.8248494,2.985074626865669,2246
1676333731.836852,5.249999999999999,2251
1676333732.8461795,47.692307692307686,2240
1676333733.8546798,71.02564102564102,2238
1676333734.8619504,74.28571428571429,2240
1676333735.8764935,71.1340206185567,2246
1676333736.9015026,69.76744186046511,2261
1676333737.925249,73.85786802030456,2256
1676333738.954635,78.89447236180904,2260
1676333739.988584,86.38613861386139,2265
1676333741.0031543,82.83582089552239,2274
1676333742.023137,85.13853904282117,2277
1676333743.0526474,85.5,2257
1676333744.0795438,83.29177057356608,2255
1676333745.1054482,92.32673267326733,2275
1676333746.1181052,89.92628992628993,2277
1676333747.130444,88.39506172839506,2279
1676333748.1535504,90.37974683544304,2281
1676333749.165626,89.02743142144638,2288
1676333750.2388122,87.68844221105527,2286
1676333751.2685018,92.45283018867924,2259
1676333752.288134,93.06930693069306,2283
1676333753.3248465,91.52119700748129,2281
1676333754.3662825,94.62102689486552,2288
1676333755.399535,89.70588235294117,2292
1676333756.4450269,93.15403422982885,2302
1676333757.487321,95.87378640776699,2312
1676333758.5228486,95.90361445783132,2293
1676333759.5500402,95.1338199513382,2306
1676333760.5981493,94.36274509803921,2303
1676333761.6535025,93.38235294117648,2298
1676333762.6965873,94.71153846153845,2293
1676333763.7150154,94.20289855072464,2304
1676333764.7530525,94.29280397022333,2300
1676333765.7872524,94.8905109489051,2301
1676333766.805481,93.43065693430657,2303
1676333767.8530066,94.5273631840796,2302
1676333768.9025424,96.34146341463415,2310
1676333769.9426534,96.65871121718376,2309
1676333771.0075562,95.85365853658536,2310
1676333772.0445752,94.61358313817331,2317
1676333773.0708835,97.58454106280193,2320
1676333774.1430204,95.27363184079603,2319
1676333775.178315,96.95550351288055,2316
1676333776.227204,96.85230024213075,2313
1676333777.2924755,97.3621103117506,2320
1676333778.3302355,96.94835680751174,2322
1676333779.3553185,96.11650485436894,2306
1676333780.3938522,97.05882352941177,2319
1676333781.4277508,94.91525423728814,2322
1676333782.4451687,97.80487804878048,2334
1676333783.5201917,97.03703703703704,2332
1676333784.6055534,96.47058823529412,2335
1676333785.6730514,96.31336405529954,2326
1676333786.71298,95.73459715639811,2326
1676333787.7635558,96.82926829268293,2335
1676333788.8132713,96.18138424821002,2343
1676333789.8356304,96.62650602409639,2349
1676333790.8482816,97.03703703703704,2345
1676333791.8981018,97.27722772277228,2339
1676333792.932566,95.89371980676329,2335
1676333793.9651027,96.85230024213075,2338
1676333795.0000732,97.79411764705883,2342
1676333796.0296652,96.82926829268293,2341
1676333797.0651274,96.32352941176471,2343
1676333798.1220188,97.08029197080292,2349
1676333799.186486,97.85202863961814,2347
1676333800.237202,96.25292740046838,2350
1676333801.264491,92.94403892944038,2332
1676333802.3276029,95.0,2344
1676333803.3681192,96.19952494061758,2337
1676333804.410175,96.61016949152543,2333
1676333805.433781,95.87378640776699,2351
1676333806.4651392,96.55172413793103,2341
1676333807.4923432,97.08029197080292,2347
1676333808.5392334,94.13202933985329,2348
1676333809.6038258,97.84172661870504,2340
1676333810.67668,96.2085308056872,2341
1676333811.7610335,95.31615925058547,2342
1676333812.7873988,96.98375870069606,2340
1676333813.8147266,96.54320987654322,2338
1676333814.8527567,96.11650485436894,2340
1676333815.8930254,96.60194174757282,2343
1676333816.9667943,96.83698296836984,2339
1676333818.0034394,95.56074766355141,2343
