Time,CPU %
1677592205.0421407,100.0
1677592206.2237635,99.76958525345621
1677592207.2885919,99.36575052854123
1677592208.4076269,99.76635514018692
1677592209.4895205,99.77426636568849
1677592210.5539744,100.0
1677592211.5778651,99.53271028037383
1677592212.6278946,99.50980392156863
1677592213.7012613,99.5249406175772
1677592214.7864003,100.0
1677592215.8987057,100.0
1677592216.9290903,100.0
1677592218.0250773,99.7566909975669
1677592219.0777192,100.0
1677592220.2707,99.52718676122932
1677592221.2976115,99.78947368421053
1677592222.3831635,99.75786924939467
1677592223.4748592,100.0
1677592224.5437164,99.77064220183486
1677592225.626967,100.0
1677592226.7083511,99.53810623556582
1677592227.8375063,99.77011494252874
1677592228.9179773,99.77678571428571
1677592229.993869,100.0
1677592231.0476644,99.76744186046511
1677592232.1658695,99.76303317535546
1677592233.294768,99.55357142857143
1677592234.4131746,99.33628318584071
1677592235.544256,100.0
1677592236.6746817,99.78021978021978
1677592237.697465,100.0
1677592238.9378614,99.50738916256158
1677592240.0352218,100.0
1677592241.1230328,99.77116704805492
1677592242.2230232,100.0
1677592243.4338443,99.7752808988764
1677592244.5300994,99.79166666666667
1677592245.6499214,99.77168949771689
1677592246.732098,99.77728285077951
1677592247.8020513,99.76798143851508
1677592248.8665764,100.0
1677592249.9708667,99.76580796252928
1677592251.0819392,100.0
1677592252.1190996,99.7752808988764
1677592253.2180524,100.0
1677592254.3161802,99.77272727272727
1677592255.4037514,99.54545454545455
1677592256.48654,100.0
1677592257.5107863,99.30715935334872
1677592258.6155376,100.0
1677592259.6688251,99.77375565610859
1677592260.7278802,99.76303317535546
1677592261.821825,99.76470588235294
1677592262.923551,99.77116704805492
1677592264.0166488,100.0
1677592265.0243912,99.77116704805492
1677592266.058365,99.75247524752476
1677592267.1061177,99.7560975609756
1677592268.1722717,99.76303317535546
1677592269.2863343,100.0
1677592270.3542948,99.32735426008968
1677592271.505918,99.76635514018692
1677592272.6018417,99.78354978354979
1677592273.6519012,99.77220956719817
1677592274.698976,100.0
1677592275.7610178,100.0
1677592276.8332195,100.0
1677592277.8979247,100.0
1677592278.967403,99.76470588235294
1677592280.0076675,100.0
1677592281.073877,99.7584541062802
1677592282.1237,100.0
1677592283.181932,99.28229665071771
1677592284.3036976,99.29906542056075
1677592285.5036025,100.0
1677592286.5753994,99.58419958419958
1677592287.6418693,99.76744186046511
1677592288.702597,100.0
1677592289.7819574,99.7624703087886
1677592290.861751,99.76798143851508
1677592291.9664118,100.0
1677592293.0299773,100.0
1677592294.198407,99.76580796252928
1677592295.2440958,100.0
1677592296.394457,100.0
1677592297.465291,99.78308026030369
1677592298.5359075,99.76798143851508
1677592299.6019933,100.0
1677592300.6531017,99.76798143851508
1677592301.8035223,99.76076555023924
1677592302.8349187,100.0
1677592303.8824313,99.75728155339806
1677592305.129567,99.76470588235294
1677592306.2847164,99.79838709677419
1677592307.3217914,99.78354978354979
1677592308.3785183,100.0
1677592309.437924,99.76133651551312
1677592310.5258627,100.0
1677592311.6868284,100.0
1677592312.7945285,100.0
1677592313.9280632,100.0
1677592314.988658,99.33333333333333
1677592316.1058736,99.76635514018692
1677592317.1339605,100.0
1677592318.2052228,99.7560975609756
1677592319.2941113,99.76689976689977
1677592320.3552175,99.77011494252874
1677592321.4024353,100.0
1677592322.5253475,99.76076555023924
1677592323.5866878,99.77678571428571
