Time,CPU %
1676593660.3457756,87.56218905472637
1676593661.3519614,87.84119106699751
1676593662.3586473,88.66498740554157
1676593663.3661747,88.86075949367088
1676593664.372894,88.10126582278481
1676593665.378586,88.23529411764706
1676593666.386433,88.69346733668341
1676593667.3931305,88.33746898263027
1676593668.4028513,87.75
1676593669.4090497,90.15151515151516
1676593670.4141436,88.64197530864197
1676593671.421318,88.47117794486216
1676593672.4284337,87.84810126582279
1676593673.4384103,87.75510204081633
1676593674.4442375,88.5
1676593675.4523253,88.94472361809045
1676593676.4584594,88.41309823677582
1676593677.4699626,88.60759493670886
1676593678.4775212,88.38383838383838
1676593679.4855492,89.52618453865337
1676593680.4919405,88.05970149253731
1676593681.4994295,88.83374689826302
1676593682.507291,89.02743142144638
1676593683.5137706,88.58560794044665
1676593684.5186973,87.93969849246231
1676593685.5236197,88.5
1676593686.529677,89.4088669950739
1676593687.5352895,89.10891089108911
1676593688.541392,88.57868020304569
1676593689.5479817,88.75
1676593690.5540032,88.0
1676593691.5590823,88.47117794486216
1676593692.5658286,89.22305764411027
1676593693.5715601,87.34491315136476
1676593694.5786753,88.22055137844612
1676593695.5981455,88.25
1676593696.6043565,88.83374689826302
1676593697.6115878,88.7780548628429
1676593698.618223,88.44221105527639
1676593699.6236372,89.0
1676593700.6300511,89.10891089108911
1676593701.6381156,88.41309823677582
1676593702.644356,88.41309823677582
1676593703.6516802,88.10126582278481
1676593704.66371,88.57868020304569
1676593705.6691768,88.04071246819338
1676593706.674118,89.5
1676593707.6787977,88.54961832061069
1676593708.6883914,88.61386138613861
1676593709.6951754,88.19095477386935
1676593710.7007122,88.3248730964467
1676593711.707665,88.86075949367088
1676593712.7135742,88.83374689826302
1676593713.7205894,88.16120906801007
1676593714.7279127,88.97243107769424
1676593715.7359712,88.0
1676593716.74206,88.47117794486216
1676593717.7510152,88.2793017456359
1676593718.758228,88.38383838383838
1676593719.7661443,88.86138613861387
1676593720.771615,88.08933002481389
1676593721.7781377,88.86138613861387
1676593722.7882173,88.41309823677582
1676593723.7940838,88.88888888888889
1676593724.8013573,88.83374689826302
1676593725.8060708,88.69346733668341
1676593726.8116534,88.86138613861387
1676593727.8198023,87.28179551122194
1676593728.8265994,88.80597014925374
1676593729.8327801,88.83374689826302
1676593730.838343,88.44221105527639
1676593731.8606887,89.02743142144638
1676593732.868418,88.37772397094432
1676593733.8741066,88.83374689826302
1676593734.8826375,87.71929824561404
1676593735.889091,89.19597989949749
1676593736.8961036,87.81094527363184
1676593737.9026952,88.75
1676593738.910186,87.71929824561404
1676593739.918168,87.56218905472637
1676593740.9270558,88.69346733668341
1676593741.9334335,88.61386138613861
1676593742.9495559,89.4206549118388
1676593743.9548867,88.80597014925374
1676593744.9637413,87.25
1676593745.9701457,87.84810126582279
1676593746.9781806,88.30845771144278
1676593747.9859288,88.69346733668341
1676593748.9932933,89.27680798004988
1676593750.000793,90.07444168734492
1676593751.0083323,88.2793017456359
1676593752.0164313,88.38383838383838
1676593753.023445,89.22305764411027
1676593754.02918,89.60396039603961
1676593755.0347223,88.7780548628429
1676593756.0418158,87.28179551122194
1676593757.0460107,88.83374689826302
1676593758.0536036,88.75
1676593759.0584736,87.68844221105527
1676593760.066258,88.86075949367088
1676593761.074765,88.5286783042394
1676593762.080934,88.55721393034825
1676593763.0863588,88.0
1676593764.0963926,88.69346733668341
1676593765.102005,89.25
1676593766.1081314,89.05472636815921
1676593767.114624,89.19597989949749
1676593768.1233697,71.67487684729063
1676593769.1298218,88.2793017456359
1676593770.135437,89.1139240506329
1676593771.1429293,88.33746898263027
1676593772.1514504,88.75
1676593773.1575043,88.60759493670886
1676593774.1624556,89.22305764411027
1676593775.1686678,89.4206549118388
1676593776.1762505,89.30348258706468
1676593777.1840503,87.34491315136476
1676593778.19235,89.4607843137255
1676593779.1995544,88.80597014925374
1676593780.2062888,87.93969849246231
1676593781.2156181,88.86138613861387
1676593782.2223601,87.81094527363184
1676593783.227942,88.58560794044665
1676593784.2333755,88.36633663366337
1676593785.2409523,88.72549019607843
1676593786.2461703,87.4384236453202
1676593787.2521882,87.84810126582279
1676593788.258907,89.14141414141415
