Time,CPU %
1676327602.6790922,75.31486146095719
1676327603.6880481,74.23469387755102
1676327604.7092931,73.96907216494846
1676327605.7187643,78.11704834605597
1676327606.7312553,71.46596858638743
1676327607.7382143,78.53535353535354
1676327608.7447608,74.87437185929649
1676327609.7660286,76.30922693266832
1676327610.7731397,74.81108312342569
1676327611.78121,75.44757033248082
1676327612.7891796,76.72634271099744
1676327613.7964783,74.43037974683544
1676327614.811251,76.72634271099744
1676327615.8267827,75.0
1676327616.8332424,76.74418604651163
1676327617.8434172,77.52525252525253
1676327618.8575976,74.5
1676327619.8649406,76.67493796526055
1676327620.8708172,73.9795918367347
1676327621.877982,73.26478149100257
1676327622.8872652,77.23785166240408
1676327623.903346,75.06361323155217
1676327624.9109735,75.56675062972292
1676327625.9178894,75.8974358974359
1676327626.927112,76.20253164556962
1676327627.9360898,86.23376623376625
1676327628.9430976,76.07052896725442
1676327629.9500926,75.51546391752578
1676327630.958713,74.24242424242425
1676327631.9695034,77.41116751269035
1676327632.9794369,75.75757575757575
1676327633.990206,73.6842105263158
1676327634.9977906,74.93540051679585
1676327636.0047429,74.62311557788945
1676327637.0091932,77.66497461928934
1676327638.0355625,74.93606138107417
1676327639.057016,75.74257425742574
1676327640.0637932,76.05985037406484
1676327641.074398,75.38071065989847
1676327642.0872238,76.51515151515152
1676327643.0965247,77.25
1676327644.1081462,74.48453608247422
1676327645.1162765,77.12082262210797
1676327646.1278393,75.83547557840618
1676327647.1372116,77.66497461928934
1676327648.1566775,74.68671679197996
1676327649.1971772,76.0204081632653
1676327650.20629,74.27184466019418
1676327651.214993,76.6497461928934
1676327652.2250023,77.35368956743002
1676327653.2337399,76.20253164556962
1676327654.241683,77.3067331670823
1676327655.2594454,73.1457800511509
1676327656.2689843,76.08142493638677
1676327657.2905889,79.48717948717949
1676327658.3065379,77.61194029850746
1676327659.3144474,76.82619647355163
1676327660.3230484,75.69620253164557
1676327661.3337405,76.57430730478589
1676327662.3440504,81.86274509803921
1676327663.3538828,77.44360902255639
1676327664.3685102,79.18781725888324
1676327665.3772306,74.48453608247422
1676327666.385546,75.1269035532995
1676327667.3919733,74.80916030534351
1676327668.398819,75.56675062972292
1676327669.4094453,77.40259740259741
1676327670.4171257,72.7735368956743
1676327671.4282515,81.61209068010076
1676327672.4337866,72.93814432989691
1676327673.4439573,76.04166666666666
1676327674.449917,76.45569620253164
1676327675.4560263,74.35897435897436
1676327676.4677222,76.39593908629442
1676327677.474442,82.4742268041237
1676327678.4857068,75.63451776649745
1676327679.5072153,77.97468354430379
1676327680.515963,75.43859649122807
1676327681.522516,78.93401015228426
1676327682.5537217,81.84143222506394
1676327683.5649996,75.12562814070351
1676327684.5723264,78.9873417721519
1676327685.5828743,75.77319587628865
1676327686.591251,78.03030303030303
1676327687.5996583,76.1038961038961
1676327688.6108348,80.71065989847716
1676327689.6206892,76.61691542288558
1676327690.626967,77.31958762886599
1676327691.6339262,77.94871794871796
1676327692.6425366,81.37755102040816
1676327693.6610615,77.19298245614034
1676327694.6693158,75.74257425742574
1676327695.676622,76.26262626262627
1676327696.6961064,77.57731958762886
1676327697.7057378,76.94235588972431
1676327698.7129216,77.22772277227723
1676327699.7185006,75.0
1676327700.7267194,74.55470737913485
1676327701.734529,76.84478371501272
1676327702.7392845,75.90673575129534
1676327703.7475295,80.1526717557252
1676327704.754744,73.98989898989899
1676327705.763517,75.38860103626943
1676327706.7695587,77.35368956743002
1676327707.7821703,76.26262626262627
1676327708.7883935,77.91878172588834
1676327709.7970264,74.35233160621762
1676327710.8103,75.93984962406014
1676327711.8184254,78.93401015228426
1676327712.8262212,76.21483375959079
1676327713.8347957,76.9620253164557
1676327714.8457556,75.83547557840618
1676327715.8550067,73.67088607594935
1676327716.876605,79.23076923076923
1676327717.8833032,72.41379310344827
1676327718.8929765,78.42639593908629
1676327719.8997865,74.43609022556392
1676327720.908057,77.17948717948718
1676327721.9166286,79.48717948717949
1676327722.938378,86.22448979591837
1676327723.9453552,76.0
1676327724.951782,73.83419689119171
1676327725.9790545,76.27551020408163
1676327726.9861255,74.12060301507537
1676327727.9947627,75.88832487309645
1676327729.0047252,76.13065326633166
1676327730.0157027,75.57840616966581
