Time,CPU %
1677589215.2368104,50.0
1677589216.2613564,50.61425061425062
1677589217.268263,56.43564356435644
1677589218.2759874,48.989898989899
1677589219.2838426,56.608478802992515
1677589220.3080254,48.11083123425692
1677589221.3256648,62.43781094527363
1677589222.3358283,56.15763546798029
1677589223.3462996,62.907268170426065
1677589224.3571982,52.52525252525253
1677589225.3633792,47.146401985111666
1677589226.3853662,53.63408521303259
1677589227.3919985,46.15384615384615
1677589228.4043121,57.17884130982368
1677589229.4167662,49.877149877149876
1677589230.4236486,54.936708860759495
1677589231.4335854,48.492462311557794
1677589232.4462419,46.34760705289672
1677589233.4696605,51.741293532338304
1677589234.4803174,58.2716049382716
1677589235.488309,48.62155388471178
1677589236.5049572,61.209068010075576
1677589237.5282135,48.52216748768473
1677589238.5364814,54.45544554455446
1677589239.542387,52.51256281407035
1677589240.5479736,48.73737373737374
1677589241.5591931,44.11027568922306
1677589242.574952,56.89223057644111
1677589243.5837748,49.87405541561712
1677589244.6017542,58.18639798488665
1677589245.6141686,50.37406483790523
1677589246.623802,54.70297029702971
1677589247.6533287,52.0
1677589248.6684082,51.35802469135802
1677589249.679693,47.146401985111666
1677589250.6914158,55.25
1677589251.7012756,62.74999999999999
1677589252.7204213,49.48979591836735
1677589253.7323518,50.0
1677589254.7508864,51.72413793103448
1677589255.7562938,52.97029702970298
1677589256.7762063,54.72636815920397
1677589257.7849286,53.482587064676615
1677589258.796253,51.620947630922686
1677589259.8184414,53.92405063291139
1677589260.828681,50.98522167487685
1677589261.8385603,54.75
1677589262.8585496,51.61290322580645
1677589263.8827453,55.25
1677589264.9114661,54.83870967741935
1677589265.9288192,46.58536585365853
1677589266.9361246,55.940594059405946
1677589267.9459615,41.161616161616166
1677589268.9530966,60.1010101010101
1677589269.9627867,43.21608040201005
1677589270.9693406,56.390977443609025
1677589271.9879255,54.49999999999999
1677589272.997989,56.575682382134
1677589274.0085363,53.1328320802005
1677589275.0243154,52.130325814536334
1677589276.042852,53.11720698254364
1677589277.051514,52.59259259259259
1677589278.0646079,49.75000000000001
1677589279.0848954,58.69017632241813
1677589280.0936136,49.87531172069826
1677589281.1006505,53.904282115869016
1677589282.1099932,56.28140703517588
1677589283.1221309,51.49253731343284
1677589284.1389613,55.27638190954774
1677589285.152704,51.3715710723192
1677589286.162804,46.92874692874693
1677589287.169807,53.517587939698494
1677589288.1834056,53.383458646616546
1677589289.1925359,56.17128463476071
1677589290.1997623,48.37092731829574
1677589291.2063568,55.49999999999999
1677589292.2377894,52.5
1677589293.2463956,55.8252427184466
1677589294.2545717,51.01522842639594
1677589295.2633648,54.22885572139303
1677589296.286472,51.01010101010102
1677589297.2954943,55.66502463054187
1677589298.3055847,45.25
1677589299.3298883,56.96202531645569
1677589300.3375247,51.970443349753694
1677589301.3464344,58.83838383838385
1677589302.3570566,43.609022556390975
1677589303.3686125,54.773869346733676
1677589304.389886,42.10526315789473
1677589305.4045656,56.07940446650124
1677589306.4112802,45.34005037783375
1677589307.4281917,50.5050505050505
1677589308.436257,56.85785536159601
1677589309.4462335,50.255102040816325
1677589310.4580045,51.24999999999999
1677589311.4718838,54.04040404040404
1677589312.479512,58.06451612903225
1677589313.4871202,51.49253731343284
1677589314.4960837,43.291139240506325
1677589315.5099897,52.27272727272727
1677589316.5213716,61.97530864197531
1677589317.5327375,48.47715736040609
1677589318.5434175,54.54545454545454
1677589319.5553298,47.103274559193956
1677589320.5834162,52.722772277227726
1677589321.5943341,54.278728606356964
1677589322.6090145,43.25
1677589323.6316633,54.09429280397022
1677589324.643593,47.02970297029702
1677589325.6562202,54.95049504950495
1677589326.666713,48.00995024875622
1677589327.6742432,56.575682382134
1677589328.7004843,58.5
1677589329.7089117,49.50738916256158
1677589330.7302015,52.51256281407035
1677589331.764055,52.0
