Time,CPU %
1677590111.8591123,35.36895674300254
1677590112.8697174,36.65835411471322
1677590113.8894348,49.747474747474755
1677590114.9005952,36.543209876543216
1677590115.926487,43.609022556390975
1677590116.9366672,39.16256157635468
1677590117.9467044,41.584158415841586
1677590118.9586139,44.38902743142145
1677590119.9774861,35.66084788029925
1677590120.9873397,48.529411764705884
1677590121.9986112,38.02469135802469
1677590123.0099716,43.686868686868685
1677590124.021785,41.265822784810126
1677590125.030643,42.50000000000001
1677590126.0466297,47.51243781094527
1677590127.060228,41.04477611940298
1677590128.0692232,38.44221105527639
1677590129.0781915,45.90570719602978
1677590130.0878696,42.364532019704434
1677590131.0978377,45.11278195488722
1677590132.109897,35.148514851485146
1677590133.1184661,42.10526315789473
1677590134.129603,41.35338345864662
1677590135.1371293,41.60401002506266
1677590136.1493526,39.69849246231156
1677590137.1628664,35.08771929824561
1677590138.1702194,45.49999999999999
1677590139.1809351,34.42211055276382
1677590140.1924932,41.81360201511335
1677590141.2036529,43.28358208955224
1677590142.2143095,40.14962593516209
1677590143.233863,43.00000000000001
1677590144.2471902,38.95781637717122
1677590145.2576034,44.13965087281796
1677590146.264799,45.54455445544554
1677590147.274508,40.100250626566414
1677590148.2856364,35.51637279596977
1677590149.2978945,28.60696517412935
1677590150.3068984,47.36842105263158
1677590151.3174868,40.30226700251889
1677590152.3279407,38.15461346633416
1677590153.3407595,45.432098765432094
1677590154.3499973,37.31343283582089
1677590155.3599095,45.27363184079603
1677590156.3743002,31.499999999999993
1677590157.382947,44.029850746268664
1677590158.393725,43.424317617866
1677590159.4056768,37.1859296482412
1677590160.4170067,35.338345864661655
1677590161.4279506,40.7035175879397
1677590162.45165,35.858585858585855
1677590163.4618254,47.394540942928046
1677590164.4714355,39.900249376558605
1677590165.4820044,47.98994974874372
1677590166.4930432,33.838383838383834
1677590167.5051467,45.47738693467337
1677590168.5166955,38.34586466165414
1677590169.5439265,40.75
1677590170.5548363,44.33497536945813
1677590171.5656161,37.71712158808933
1677590172.5762427,46.11528822055138
1677590173.5892982,34.335839598997495
1677590174.6073833,45.49999999999999
1677590175.6191163,33.58024691358025
1677590176.6350553,42.96296296296296
1677590177.6470354,43.103448275862064
1677590178.6601944,36.56716417910447
1677590179.671165,44.527363184079604
1677590180.6814725,40.198511166253105
1677590181.7018576,38.095238095238095
1677590182.710602,45.40942928039702
1677590183.7242346,35.678391959798994
1677590184.7332015,47.01492537313433
1677590185.742924,42.96482412060302
1677590186.7555816,44.11027568922306
1677590187.7672858,41.39650872817955
1677590188.77831,37.0
1677590189.7886884,47.146401985111666
1677590190.799156,37.96526054590571
1677590191.8111014,51.36476426799008
1677590192.823608,37.74999999999999
1677590193.836714,39.01234567901235
1677590194.8481522,46.13466334164589
1677590195.86099,39.851485148514854
1677590196.871666,28.6783042394015
1677590197.8846886,38.0
1677590198.9032197,37.437185929648244
1677590199.9203568,35.07462686567165
1677590200.9340458,36.9727047146402
1677590201.9506135,47.394540942928046
1677590202.9610553,38.21339950372209
1677590203.9711545,41.64588528678305
1677590204.98264,41.39650872817955
1677590205.9964912,39.80099502487562
1677590207.0074394,46.38403990024938
1677590208.0190287,35.32338308457711
1677590209.0315576,48.11083123425692
1677590210.0433404,37.468982630272954
1677590211.0547123,47.0
1677590212.0682225,39.2059553349876
1677590213.0788386,42.85714285714286
1677590214.0915859,41.29353233830846
1677590215.1048286,40.94292803970223
1677590216.116583,40.94292803970223
1677590217.128841,42.892768079800504
1677590218.1459448,45.67901234567901
1677590219.157541,40.80604534005038
1677590220.1814756,30.024813895781634
1677590221.2051685,42.82178217821782
1677590222.2190013,44.41687344913151
1677590223.2303755,37.5
1677590224.244793,37.150127226463106
1677590225.2544062,43.28358208955224
1677590226.266099,43.90862944162437
1677590227.2751424,36.93467336683417
1677590228.2854073,40.55415617128464
1677590229.2943425,37.810945273631845
