Time,CPU %
1676593003.8419404,62.37373737373737
1676593004.850762,63.037974683544306
1676593005.8571281,60.150375939849624
1676593006.8653946,59.24050632911393
1676593007.8723607,56.64160401002507
1676593008.8776221,64.08977556109726
1676593009.8853822,60.969387755102034
1676593010.891552,67.33668341708542
1676593011.8970933,60.659898477157356
1676593012.908095,58.1453634085213
1676593013.9140258,61.53846153846154
1676593014.9306672,57.68261964735517
1676593015.9436524,67.0
1676593016.9524918,59.493670886075954
1676593017.9613366,64.63104325699746
1676593018.9702861,55.83756345177665
1676593019.9790838,62.84289276807979
1676593020.985344,62.40409207161126
1676593021.9928486,62.0
1676593023.002516,62.849872773536894
1676593024.0082026,58.79396984924623
1676593025.0138073,65.41353383458647
1676593026.0236318,66.75191815856778
1676593027.0325632,67.41854636591479
1676593028.0388112,64.12213740458014
1676593029.0460377,70.45454545454545
1676593030.0521612,62.34413965087282
1676593031.0609257,64.64646464646464
1676593032.0667558,68.63753213367609
1676593033.0751424,63.90977443609023
1676593034.0862036,69.3069306930693
1676593035.0979257,30.75
1676593036.1068301,41.20603015075377
1676593037.1142974,63.90977443609023
1676593038.1221688,63.13131313131313
1676593039.1321943,71.64556962025317
1676593040.1384866,65.91478696741855
1676593041.149954,70.85427135678393
1676593042.156897,64.63104325699746
1676593043.1634858,65.75
1676593044.1727235,71.14427860696517
1676593045.181605,68.4863523573201
1676593046.1864605,72.22222222222221
1676593047.194179,67.91979949874687
1676593048.201525,70.33248081841433
1676593049.2059338,61.0
1676593050.217889,65.9033078880407
1676593051.22548,68.5785536159601
1676593052.2331915,66.66666666666667
1676593053.2389069,72.58883248730965
1676593054.2485685,64.58852867830424
1676593055.2550085,69.72010178117048
1676593056.2609613,67.56756756756756
1676593057.2718122,61.53846153846154
1676593058.2787871,68.96551724137932
1676593059.3050072,67.51269035532995
1676593060.3135545,71.10552763819096
1676593061.3204792,65.0632911392405
1676593062.327305,66.07142857142857
1676593063.3363352,62.37373737373737
1676593064.3479476,61.5
1676593065.3551495,70.10050251256281
1676593066.3621888,66.91919191919192
1676593067.3718867,67.34693877551021
1676593068.3791966,65.56962025316454
1676593069.3865557,63.705583756345185
1676593070.3933523,70.5
1676593071.3991556,63.43283582089552
1676593072.40535,67.16791979949875
1676593073.4179263,65.07537688442211
1676593074.425071,67.17171717171718
1676593075.4359462,71.14427860696517
1676593076.4480164,64.75
1676593077.4544985,70.37974683544303
1676593078.4615571,66.07594936708861
1676593079.4771779,66.66666666666667
1676593080.4847498,71.78217821782178
1676593081.4941494,65.25000000000001
1676593082.5001311,67.34693877551021
1676593083.5082512,65.13994910941476
1676593084.519893,70.85427135678393
1676593085.5286303,68.1592039800995
1676593086.5360322,70.32418952618454
1676593087.546279,68.68686868686868
1676593088.5518787,66.91542288557214
1676593089.559505,70.45454545454545
1676593090.5693097,65.25000000000001
1676593091.57679,65.99496221662469
1676593092.5869477,62.562814070351756
1676593093.5960684,71.06598984771574
1676593094.602353,69.54314720812182
1676593095.6144145,71.7557251908397
1676593096.620056,67.2544080604534
1676593097.6264858,64.67661691542288
1676593098.6347032,70.88607594936708
1676593099.640568,65.57788944723619
1676593100.6487312,71.8274111675127
1676593101.6569154,65.13994910941476
1676593102.6633399,70.88607594936708
1676593103.6705902,67.41854636591479
1676593104.6882393,66.91919191919192
1676593105.6941848,70.86419753086419
1676593106.7026715,65.07537688442211
1676593107.713778,72.5
1676593108.7204142,63.72795969773299
1676593109.7285843,68.5
1676593110.7363036,73.33333333333334
1676593111.7434707,67.58793969849246
1676593112.7503529,71.35549872122762
1676593113.7586834,67.0854271356784
1676593114.7733166,71.39240506329114
1676593115.7805884,68.75
1676593116.7907684,66.83544303797468
1676593117.799928,68.86075949367088
1676593118.8082798,67.75
1676593119.816066,72.1227621483376
1676593120.8287435,65.8354114713217
1676593121.8374546,71.25
1676593122.8480608,67.57425742574257
1676593123.8548975,72.20843672456576
1676593124.8630636,66.24685138539043
1676593125.869977,71.53652392947103
1676593126.8829901,68.0
1676593127.8979285,64.64646464646464
1676593128.9072816,69.92481203007519
1676593129.913453,64.41102756892231
1676593130.9217753,71.21212121212122
1676593131.9317694,66.75126903553299
