Time,CPU %
1677590922.0399835,97.29064039408867
1677590923.0947864,97.84172661870504
1677590924.186016,97.36842105263158
1677590925.258659,97.93103448275862
1677590926.3455675,97.19626168224299
1677590927.3793097,97.45958429561202
1677590928.4082716,98.06295399515739
1677590929.461473,97.29064039408867
1677590930.5179746,96.91211401425178
1677590931.554803,98.11764705882354
1677590932.6172369,98.05352798053528
1677590933.699653,97.64150943396226
1677590934.7313106,98.15242494226328
1677590935.7685394,98.77450980392157
1677590936.8386602,97.61336515513126
1677590937.8879807,97.87234042553192
1677590938.9520075,98.08153477218225
1677590940.0156713,97.16312056737588
1677590941.0741699,97.1563981042654
1677590942.1258104,98.11320754716981
1677590943.155565,97.3747016706444
1677590944.1970108,97.31051344743277
1677590945.2574408,97.35576923076923
1677590946.308102,96.89737470167064
1677590947.3553953,96.88995215311004
1677590948.4027886,96.19047619047619
1677590949.4841847,96.875
1677590950.547066,97.9020979020979
1677590951.6414747,97.62470308788599
1677590952.697828,97.72727272727273
1677590953.707101,97.8622327790974
1677590954.7633874,98.00995024875621
1677590955.8367033,98.812351543943
1677590956.8779361,97.89227166276346
1677590957.9083812,97.83132530120481
1677590958.9312956,98.78345498783455
1677590959.9659624,97.27047146401985
1677590961.0098474,98.29683698296837
1677590962.048178,97.60765550239235
1677590963.0872822,97.82608695652173
1677590964.135678,97.34299516908213
1677590965.2115407,98.32935560859188
1677590966.2610853,97.68518518518519
1677590967.2899945,97.82082324455206
1677590968.3650844,98.78345498783455
1677590969.4080598,98.3529411764706
1677590970.4413557,98.54014598540147
1677590971.4847913,98.06763285024155
1677590972.518538,97.12230215827337
1677590973.594091,97.81553398058253
1677590974.646859,97.6798143851508
1677590975.708906,98.56801909307876
1677590976.7912161,98.34905660377359
1677590977.8398674,97.45370370370371
1677590978.8779087,98.3132530120482
1677590979.9197822,97.35576923076923
1677590980.9540606,98.30917874396135
1677590981.9943671,97.81553398058253
1677590983.069792,97.58454106280193
1677590984.107425,97.65258215962442
1677590985.149815,97.82082324455206
1677590986.166896,97.83132530120481
1677590987.1942601,95.52238805970148
1677590988.2354834,98.2885085574572
1677590989.267517,96.15384615384616
1677590990.3494687,97.80487804878048
1677590991.3737504,97.68518518518519
1677590992.4751194,97.55501222493888
1677590993.5322394,98.17351598173516
1677590994.554706,98.56801909307876
1677590995.6029289,97.54901960784314
1677590996.6294847,97.84172661870504
1677590997.653144,96.55172413793103
1677590998.6932688,96.55172413793103
1677590999.76199,97.83132530120481
1677591000.8420737,98.13519813519814
1677591001.8945346,97.20930232558139
1677591002.929005,98.08153477218225
1677591003.9878836,98.54014598540147
1677591005.0618403,98.09976247030879
1677591006.105605,98.35680751173709
1677591007.1512725,98.33333333333333
1677591008.1969202,98.06763285024155
1677591009.2506335,98.8009592326139
1677591010.281852,97.1291866028708
1677591011.2938294,95.56650246305418
1677591012.3637414,98.51116625310173
1677591013.431088,97.87234042553192
1677591014.482279,96.72897196261682
1677591015.4983308,97.61336515513126
1677591016.598564,97.76674937965261
1677591017.6522245,97.03196347031964
1677591018.703873,97.85202863961814
1677591019.7219946,98.08153477218225
1677591020.8002365,97.31051344743277
1677591021.865853,97.67441860465115
1677591022.8983903,97.86729857819904
1677591023.943747,97.10144927536231
1677591025.0063107,97.59615384615384
1677591026.0717964,97.61904761904762
1677591027.140277,97.16981132075472
1677591028.1758769,97.62470308788599
1677591029.192369,96.83698296836984
1677591030.220617,98.51851851851852
1677591031.2285502,97.58454106280193
1677591032.2827442,96.4735516372796
1677591033.371529,97.1291866028708
1677591034.393835,97.45370370370371
1677591035.4420228,97.5609756097561
1677591036.486704,96.85990338164251
1677591037.5775495,97.85202863961814
1677591038.6238844,98.38337182448036
1677591039.661196,97.59036144578313
1677591040.7058096,97.09443099273608
