Time,CPU %,Memory (MB)
1677592652.3845448,23.291139240506332,2530
1677592653.3951416,38.613861386138616,2533
1677592654.404117,68.75,2554
1677592655.4117079,81.360201511335,2563
1677592656.4301732,88.86075949367088,2562
1677592657.4584026,93.33333333333333,2575
1677592658.4868476,97.32360097323601,2567
1677592659.5242877,97.79951100244499,2591
1677592660.5752356,99.75903614457832,2592
1677592661.5959914,98.5781990521327,2588
1677592662.648155,99.26470588235294,2587
1677592663.6880078,100.0,2593
1677592664.7288353,99.75903614457832,2599
1677592665.7742019,100.0,2624
1677592666.8561914,99.76019184652279,2642
1677592667.909844,99.77011494252874,2650
1677592668.95992,100.0,2660
1677592670.002571,99.76303317535546,2667
1677592671.0425477,99.51690821256038,2664
1677592672.1333978,99.75903614457832,2652
1677592673.2300553,100.0,2666
1677592674.283662,99.77220956719817,2704
1677592675.4676929,100.0,2695
1677592676.547714,99.78947368421053,2702
1677592677.594154,100.0,2702
1677592678.6743844,99.76415094339622,2714
1677592679.8388681,100.0,2719
1677592680.9859617,99.78354978354979,2733
1677592682.039351,99.78165938864629,2736
1677592683.138379,100.0,2745
1677592684.3542335,100.0,2773
1677592685.4468527,100.0,2756
1677592686.5616693,99.77011494252874,2773
1677592687.6917102,100.0,2775
1677592688.769956,99.77827050997783,2789
1677592690.08655,99.76905311778292,2797
1677592691.2101789,100.0,2815
1677592692.3645377,100.0,2813
1677592693.5980444,99.78401727861771,2827
1677592694.7824874,100.0,2839
1677592695.951621,100.0,2847
1677592696.9959002,99.78586723768737,2855
1677592698.1013424,100.0,2882
1677592699.2370574,100.0,2867
1677592700.5520666,100.0,2868
1677592701.6783078,100.0,2879
1677592702.8421626,100.0,2902
1677592703.9187193,100.0,2915
1677592705.0086489,100.0,2908
1677592706.1296344,100.0,2915
1677592707.3795223,100.0,2926
1677592708.4303176,99.79633401221996,2937
1677592709.6159804,100.0,2951
1677592710.7813544,100.0,2970
1677592711.874541,100.0,2980
1677592713.108941,100.0,2970
1677592714.439971,99.79716024340772,2956
1677592715.769607,100.0,2964
1677592717.022079,99.81132075471699,2969
1677592718.0785325,100.0,2968
1677592719.2562242,100.0,2969
1677592720.3618743,99.57537154989384,2966
1677592721.4382865,100.0,2973
1677592722.5789945,100.0,2971
1677592723.8061998,99.78118161925602,2969
1677592725.0884628,100.0,2979
1677592726.4676023,99.80544747081711,2984
1677592727.8182654,99.81981981981983,2983
1677592729.279249,99.81378026070763,2987
1677592730.4090734,99.8272884283247,2965
1677592731.5660918,100.0,2960
1677592732.77705,99.78354978354979,2965
1677592733.926569,99.58592132505176,2969
1677592735.1254184,100.0,2967
1677592736.286233,99.79166666666667,2963
1677592737.5369613,99.78354978354979,2963
1677592738.7621658,99.59919839679358,2984
1677592739.8436146,100.0,2962
1677592740.8925724,99.76958525345621,2974
1677592741.9762135,100.0,2973
1677592743.0516443,100.0,2970
1677592744.1961493,100.0,2971
1677592745.4968874,100.0,3005
1677592746.575797,99.8069498069498,2979
1677592747.7901652,100.0,2988
1677592748.9057837,100.0,2973
1677592750.0015717,100.0,2979
1677592751.1366413,99.77220956719817,2972
1677592752.1971323,100.0,2986
1677592753.4815822,99.76359338061465,2984
1677592754.6998272,100.0,3001
1677592756.05967,100.0,2995
1677592757.4544399,100.0,3011
1677592758.7258499,99.82078853046595,2977
1677592759.9246225,100.0,2985
1677592761.1300585,99.7920997920998,2984
1677592762.3230104,99.7920997920998,2987
1677592763.5423527,99.7907949790795,2990
1677592764.6938832,100.0,2987
1677592765.8666542,100.0,2990
1677592767.1309366,99.78540772532189,2983
1677592768.7096758,99.80353634577604,2972
1677592769.7725832,99.68152866242038,2991
1677592770.8580482,99.76635514018692,3004
1677592771.99489,99.76689976689977,3015
1677592773.2446427,100.0,3000
1677592774.3354635,99.79959919839679,2999
1677592775.5483134,100.0,3006
1677592776.6382985,99.58932238193019,2982
1677592777.7024262,99.56236323851203,2986
1677592778.8230963,100.0,2977
1677592779.951148,100.0,2972
1677592781.117664,100.0,2988
1677592782.5623665,99.78947368421053,2984
1677592783.686934,99.82456140350877,2989
1677592784.8463833,100.0,3004
1677592785.8742087,99.77777777777777,2987
1677592787.1346254,100.0,2978
1677592788.2198431,99.8015873015873,2981
1677592789.3419023,100.0,2997
1677592790.4618294,99.55555555555556,2974
1677592791.662532,100.0,2968
1677592792.7418714,99.79166666666667,2995
1677592793.7873187,100.0,2968
1677592795.1872041,99.53488372093024,2981
1677592796.4126904,100.0,2988
1677592797.5821555,100.0,2993
1677592798.7199945,100.0,2990
1677592799.823379,100.0,2998
1677592800.9875093,100.0,2992
1677592802.0108016,99.78632478632478,2997
1677592803.2904174,100.0,3002
1677592804.5581906,100.0,2995
1677592805.7231975,99.8,2990
1677592806.7659473,99.78540772532189,2986
1677592807.9820857,99.76076555023924,2999
1677592809.154085,100.0,2966
1677592810.1698368,99.7867803837953,2978
1677592811.505961,99.75369458128078,2984
1677592812.6262832,100.0,2981
1677592813.7650867,100.0,2970
1677592814.9448667,100.0,2972
1677592816.074816,100.0,2985
1677592817.2554135,100.0,3003
1677592818.399515,99.78858350951374,2978
1677592819.5206997,100.0,2992
1677592820.7980433,99.77728285077951,2994
1677592822.0540621,99.60861056751467,2986
1677592823.220901,100.0,2983
1677592824.3503373,100.0,2981
1677592825.4720583,99.33920704845815,2968
1677592826.5504029,100.0,2995
1677592827.7376711,99.76415094339622,2981
1677592828.8273237,100.0,3002
1677592830.01099,100.0,2991
1677592831.2934654,100.0,3001
1677592832.5298483,99.80582524271846,2999
1677592833.6978128,100.0,2993
1677592834.949164,99.78632478632478,2996
1677592836.1307545,100.0,2993
1677592837.2803538,99.78858350951374,2983
1677592838.4321115,100.0,2982
1677592839.7125447,100.0,2988
1677592840.7781756,99.80544747081711,3000
1677592842.0518627,99.76470588235294,2985
1677592843.1700718,99.80314960629921,2991
1677592844.383113,99.77728285077951,2990
1677592845.4966857,100.0,2986
1677592846.5501504,100.0,2986
1677592847.8424525,99.7624703087886,2977
1677592849.0029798,100.0,2978
1677592850.237976,99.78448275862068,2992
1677592851.4919257,100.0,2978
1677592852.671767,100.0,2975
1677592853.8134449,100.0,2991
1677592854.9495473,99.78021978021978,2990
1677592856.102026,100.0,2989
1677592857.1929696,100.0,2998
1677592858.289121,100.0,2996
1677592859.456919,99.77168949771689,2987
1677592860.7258437,99.78632478632478,2989
1677592861.9094572,100.0,3006
1677592863.0950482,99.78813559322035,2974
1677592864.3630662,100.0,2963
1677592865.477252,99.80353634577604,2964
1677592866.643206,99.77578475336323,2960
1677592867.7445657,99.78494623655914,2970
1677592869.0745654,100.0,2973
1677592870.1771646,99.62476547842401,2972
1677592871.301165,100.0,2977
1677592872.6259112,99.77728285077951,2959
1677592873.8861291,100.0,2967
1677592875.168304,100.0,2976
1677592876.3020637,99.80544747081711,2983
1677592877.495088,100.0,2994
1677592878.7852764,99.57983193277312,2982
1677592879.9165802,100.0,2984
1677592881.1158528,100.0,2979
1677592882.2862604,99.58419958419958,2975
1677592883.3605018,99.78947368421053,2972
1677592884.6395547,100.0,2959
1677592885.8316379,100.0,2979
1677592886.9946947,100.0,2998
1677592888.047022,99.78448275862068,3001
1677592889.2272663,99.5249406175772,2988
1677592890.3630233,100.0,2972
1677592891.438159,99.77827050997783,2974
