Time,CPU %,Memory (MB)
1677589154.3670695,7.088607594936713,1750
1677589155.3756394,32.25,1757
1677589156.389143,56.00000000000001,1763
1677589157.411066,53.383458646616546,1778
1677589158.4230053,46.36591478696742,1769
1677589159.4398005,46.40198511166253,1773
1677589160.4536161,51.12219451371571,1755
1677589161.464495,43.811881188118804,1761
1677589162.4803627,55.11221945137157,1770
1677589163.4915938,44.360902255639104,1768
1677589164.501901,50.74626865671642,1773
1677589165.5300453,42.53731343283582,1759
1677589166.5507476,46.41975308641976,1764
1677589167.5635264,52.36907730673317,1771
1677589168.5864882,51.515151515151516,1765
1677589169.6012769,57.389162561576356,1766
1677589170.6158369,45.16129032258065,1766
1677589171.6372683,52.63157894736843,1784
1677589172.6466527,49.754901960784316,1771
1677589173.6834028,56.32754342431762,1763
1677589174.6909475,46.9437652811736,1771
1677589175.7001514,48.24120603015075,1774
1677589176.7091982,47.76119402985075,1787
1677589177.716059,60.49382716049383,1783
1677589178.7313216,47.97979797979798,1782
1677589179.7477355,50.37220843672456,1781
1677589180.7586753,36.543209876543216,1777
1677589181.7643747,33.168316831683164,1771
1677589182.7899468,54.020100502512555,1768
1677589183.8046327,43.424317617866,1769
1677589184.8138285,55.860349127182054,1777
1677589185.8239844,47.51243781094527,1772
1677589186.8316865,58.39598997493734,1772
1677589187.842742,46.095717884130984,1774
1677589188.8516524,48.3790523690773,1771
1677589189.8629582,52.26130653266332,1769
1677589190.8755183,51.11662531017369,1773
1677589191.8869076,56.96202531645569,1775
1677589192.8979366,49.87531172069826,1772
1677589193.9199536,46.616541353383454,1762
1677589194.9346545,55.80246913580247,1766
1677589195.9414577,50.0,1752
1677589196.9530602,51.8796992481203,1767
1677589197.978446,49.74619289340102,1769
1677589199.005551,46.32352941176471,1769
1677589200.0207949,55.172413793103445,1778
1677589201.0312572,42.22222222222223,1778
1677589202.0425408,50.5050505050505,1768
1677589203.0640364,52.86783042394014,1764
1677589204.089848,57.356608478803,1773
