Time,CPU %,Memory (MB)
1676330649.193306,27.77777777777778,2820
1676330650.2085443,34.693877551020414,2820
1676330651.2181945,77.58186397984886,2831
1676330652.2420251,88.69346733668341,2836
1676330653.2622359,90.04975124378109,2843
1676330654.2981434,93.56435643564356,2863
1676330655.3216333,94.8780487804878,2863
1676330656.349711,96.28712871287128,2864
1676330657.3889346,96.80589680589681,2883
1676330658.4122198,96.84466019417476,2886
1676330659.4468706,95.59902200488997,2895
1676330660.4692984,96.34146341463415,2899
1676330661.5009856,97.79951100244499,2902
1676330662.5774667,98.04878048780488,2911
1676330663.6050072,97.66355140186917,2912
1676330664.675023,97.79951100244499,2917
1676330665.7433631,98.11320754716981,2932
1676330666.7693622,96.73659673659674,2942
1676330667.8606482,99.7566909975669,2948
1676330668.9467251,97.92626728110599,2957
1676330669.9526365,98.61111111111111,2959
1676330670.9969625,98.24561403508771,2983
1676330672.0467055,99.04761904761905,2979
1676330673.145647,99.03614457831326,2988
1676330674.211379,98.16933638443935,2992
1676330675.3979743,98.58490566037736,3019
1676330676.4850135,99.57894736842105,3014
1676330677.560637,98.85057471264368,3031
1676330678.6554418,98.83720930232558,3041
1676330679.8080156,99.3103448275862,3024
1676330680.9703472,99.14163090128756,3034
1676330682.0954912,99.13793103448276,3067
1676330683.1812637,99.55156950672645,3072
1676330684.2854667,99.54545454545455,3068
1676330685.3826094,99.08466819221968,3072
1676330686.5027301,99.3103448275862,3074
1676330687.5826833,99.33774834437085,3087
1676330688.7780256,99.76525821596243,3109
1676330689.8720136,99.3723849372385,3110
1676330691.011297,99.30715935334872,3118
1676330692.2294981,98.91067538126362,3136
1676330693.4240499,99.79296066252587,3143
1676330694.5996125,99.3723849372385,3160
1676330695.6450915,99.14346895074947,3174
1676330696.9077947,99.52380952380952,3178
1676330697.9886227,99.60474308300395,3175
1676330699.0130215,99.30715935334872,3179
1676330700.1771832,99.50738916256158,3179
1676330701.2574096,99.57264957264957,3206
1676330702.3210795,99.53379953379954,3217
1676330703.4831579,99.52830188679245,3208
1676330704.6181014,99.56989247311829,3211
1676330705.8474653,99.77973568281938,3230
1676330707.0912995,99.59349593495935,3240
1676330708.2077458,99.59919839679358,3259
1676330709.287659,99.77678571428571,3267
1676330710.311952,99.29742388758783,3277
1676330711.4069757,98.05825242718447,3267
1676330712.5238838,99.31192660550458,3271
1676330713.6171556,99.55257270693512,3268
1676330714.8950717,99.54022988505747,3275
1676330716.077058,99.41176470588235,3298
1676330717.3850741,99.15611814345992,3291
1676330718.5754542,99.80806142034548,3269
1676330719.8891628,99.57983193277312,3284
1676330720.9610488,99.61977186311786,3278
1676330722.117035,99.76635514018692,3273
1676330723.2852027,99.56803455723542,3270
1676330724.5611928,99.57081545064378,3278
1676330725.8613603,99.60707269155206,3283
1676330726.8831017,99.61832061068702,3291
1676330728.051067,99.75429975429975,3283
1676330729.1874552,99.35483870967742,3282
1676330730.293055,99.33920704845815,3275
1676330731.3596885,99.31972789115646,3280
1676330732.6874335,99.29742388758783,3289
1676330733.9471424,99.8109640831758,3290
1676330735.045399,99.60396039603961,3281
1676330736.1681268,99.32279909706546,3284
1676330737.2165854,99.55357142857143,3281
1676330738.2372386,99.52380952380952,3290
1676330739.3075304,99.75429975429975,3282
1676330740.5302856,98.82903981264637,3288
1676330741.664723,99.59266802443992,3289
1676330742.7852309,99.77827050997783,3290
1676330743.8170989,99.33035714285714,3276
1676330744.9491801,99.51573849878935,3279
1676330746.1210418,99.5575221238938,3285
1676330747.404068,99.36842105263159,3286
1676330748.5421627,99.40828402366864,3278
1676330749.7527816,99.55849889624724,3278
1676330750.95024,99.38398357289527,3269
1676330752.1464753,99.37369519832986,3278
1676330753.2165751,98.95615866388309,3276
1676330754.3054206,99.76525821596243,3277
1676330755.437452,99.77011494252874,3272
1676330756.76923,98.89135254988913,3272
1676330757.834817,99.43181818181817,3286
1676330758.991582,99.53379953379954,3291
1676330760.1545384,99.34640522875817,3278
1676330761.262311,99.3576017130621,3280
1676330762.3832662,99.5475113122172,3282
1676330763.5730402,99.77777777777777,3276
1676330764.689122,99.78947368421053,3278
1676330765.9069018,99.54954954954955,3266
1676330766.9490929,98.97750511247445,3278
