Time,CPU %,Memory (MB)
1676327920.770334,1.5151515151515138,2296
1676327921.7770596,23.0,2296
1676327922.7885563,7.052896725440805,2296
1676327923.7984002,14.28571428571429,2290
1676327924.8097534,26.5,2295
1676327925.816003,20.75,2295
1676327926.8259776,36.962025316455694,2312
1676327927.8377342,32.56997455470738,2307
1676327928.8450859,40.050377833753146,2300
1676327929.8524034,47.97979797979798,2324
1676327930.8629158,41.07142857142857,2323
1676327931.8883395,56.85279187817258,2323
1676327932.8952792,49.75247524752475,2323
1676327933.9097202,56.598984771573605,2316
1676327934.9243832,61.30653266331658,2332
1676327935.946296,62.060301507537694,2332
1676327936.9553924,65.97402597402598,2339
1676327937.9738038,71.712158808933,2337
1676327938.9859447,72.24999999999999,2347
1676327939.9935975,69.82543640897757,2348
1676327941.0092232,74.87437185929649,2350
1676327942.0167181,71.10552763819096,2351
1676327943.0271733,72.15189873417722,2349
1676327944.0572643,76.11940298507463,2356
1676327945.0760632,76.42679900744417,2374
1676327946.0877824,77.1712158808933,2355
1676327947.1051478,75.42997542997543,2354
1676327948.1146035,81.84143222506394,2359
1676327949.1226852,78.11704834605597,2364
1676327950.1376178,83.76288659793815,2378
1676327951.1435812,81.75,2379
1676327952.1534345,82.16080402010051,2378
1676327953.1624093,83.7092731829574,2375
1676327954.180717,83.4625322997416,2391
1676327955.1938512,85.11166253101737,2382
1676327956.206074,85.13853904282117,2372
1676327957.2214396,85.0,2380
1676327958.2378914,88.33746898263027,2389
1676327959.2543228,87.5,2393
1676327960.269827,90.0990099009901,2394
1676327961.2822168,86.5482233502538,2412
1676327962.2974718,90.9090909090909,2402
1676327963.3191633,88.66498740554157,2411
1676327964.3298192,89.9497487437186,2411
1676327965.3417633,91.56327543424318,2416
1676327966.3514812,89.44723618090453,2416
1676327967.4010544,94.80198019801979,2437
1676327968.4159224,91.2621359223301,2423
1676327969.4598367,93.0,2434
1676327970.4761317,92.92682926829269,2431
1676327971.4862533,91.72932330827068,2429
1676327972.5075536,93.92405063291139,2438
1676327973.5216448,88.20638820638821,2439
1676327974.550911,93.18181818181819,2444
1676327975.5656059,92.19512195121952,2445
1676327976.5811665,92.21105527638191,2447
1676327977.5874798,95.76059850374065,2454
1676327978.6090941,91.22807017543859,2453
1676327979.6363633,96.30541871921181,2459
1676327980.6577272,94.8905109489051,2459
1676327981.6733687,92.61083743842364,2452
1676327982.6858754,94.76309226932669,2450
1676327983.6930408,93.25,2449
1676327984.714893,93.96984924623115,2451
1676327985.7270594,95.0859950859951,2452
1676327986.7357097,93.8423645320197,2452
1676327987.7785344,94.51371571072319,2452
1676327988.7881641,95.65217391304348,2451
1676327989.7988577,96.54320987654322,2451
1676327990.8105123,97.5,2459
1676327991.8354132,94.3069306930693,2458
1676327992.8532002,94.78908188585608,2457
1676327993.867115,92.9471032745592,2456
1676327994.8781192,93.71859296482413,2456
1676327995.8920267,94.25,2468
1676327996.9243782,93.21608040201005,2466
1676327997.9367096,93.90243902439023,2466
1676327998.9475226,95.0,2474
1676327999.9650319,94.76309226932669,2471
1676328000.9853847,94.55445544554455,2471
1676328001.9982584,93.05210918114145,2469
1676328003.0138626,94.27860696517413,2467
1676328004.0261688,93.82716049382715,2463
1676328005.0455542,93.36734693877551,2461
1676328006.0534492,94.64720194647201,2460
1676328007.0805862,95.71788413098237,2459
1676328008.0907152,94.08866995073892,2459
1676328009.11108,94.5,2472
1676328010.1265962,93.28358208955224,2470
1676328011.155003,94.11764705882352,2474
1676328012.1835606,94.34889434889435,2482
1676328013.197544,93.13725490196079,2481
1676328014.213594,95.30864197530863,2486
1676328015.2210822,95.53349875930522,2483
1676328016.2361424,95.51122194513717,2481
1676328017.2563791,94.05940594059405,2481
1676328018.2745414,94.05940594059405,2481
1676328019.306344,94.5,2470
1676328020.3268464,97.32360097323601,2470
1676328021.3403509,94.32098765432099,2466
1676328022.3530784,93.8423645320197,2475
1676328023.3823664,92.75,2473
1676328024.4094641,92.8395061728395,2471
1676328025.4481788,95.58823529411765,2476
1676328026.4665067,93.85749385749385,2474
1676328027.5001812,94.04466501240695,2471
1676328028.5170846,94.68599033816425,2464
1676328029.536996,94.08866995073892,2464
1676328030.5567927,94.5273631840796,2469
1676328031.5674386,93.15403422982885,2468
1676328032.5857203,93.4010152284264,2467
1676328033.5962179,94.78908188585608,2468
1676328034.6204796,94.77611940298507,2467
1676328035.6488476,95.60975609756098,2475
1676328036.6578057,93.71980676328502,2475
1676328037.6811912,93.71859296482413,2474
1676328038.6946578,94.62102689486552,2475
1676328039.7110727,94.3069306930693,2473
1676328040.7339144,95.52238805970148,2482
1676328041.755403,94.64720194647201,2481
1676328042.7740562,95.04950495049505,2479
1676328043.7896087,96.53465346534654,2483
1676328044.7999938,97.02233250620348,2480
1676328045.8154714,95.25,2478
1676328046.8235066,96.78217821782178,2483
1676328047.8430204,95.5,2483
1676328048.8521645,96.35036496350365,2481
1676328049.8740902,97.4937343358396,2484
1676328050.893578,95.27363184079603,2484
1676328051.9056714,94.04466501240695,2486
1676328052.9331315,95.22613065326632,2485
1676328053.956274,95.34313725490196,2486
1676328054.9632766,94.77611940298507,2485
1676328055.979577,94.17721518987342,2483
1676328056.991864,94.3069306930693,2481
1676328058.0270586,95.55555555555556,2477
1676328059.0435064,94.14634146341463,2475
1676328060.0620534,95.57739557739558,2482
1676328061.090897,94.68354430379748,2481
1676328062.109447,95.83333333333334,2474
1676328063.140787,95.29702970297029,2474
1676328064.161944,92.90953545232274,2474
1676328065.1844704,95.80246913580247,2484
1676328066.2025483,93.78109452736318,2481
1676328067.2259545,95.52238805970148,2484
1676328068.24653,95.30864197530863,2483
1676328069.2611237,94.32098765432099,2483
1676328070.2807357,95.02487562189054,2474
1676328071.2956586,93.76558603491272,2475
1676328072.317124,94.20654911838791,2481
1676328073.3363822,93.5483870967742,2480
1676328074.3517182,94.58128078817734,2480
1676328075.3707216,95.82309582309583,2489
1676328076.3860114,94.04466501240695,2488
